
─── Fold 0/92 ───
[fold 0] epoch   10 | train  121.56 | val  122.02 | rotLSD  23.47
[fold 78] epoch  330 | train    0.82 | val    1.43 | rotLSD   0.66
[fold 78] epoch  340 | train    0.81 | val    1.41 | rotLSD   0.65
[fold 78] epoch  350 | train    0.81 | val    1.43 | rotLSD   0.68
[fold 78] epoch  360 | train    0.80 | val    1.42 | rotLSD   0.69
[fold 78] epoch  370 | train    0.81 | val    1.40 | rotLSD   0.62
[fold 78] epoch  380 | train    0.79 | val    1.39 | rotLSD   0.60
[fold 78] epoch  390 | train    0.79 | val    1.43 | rotLSD   0.65
[fold 78] epoch  400 | train    0.80 | val    1.42 | rotLSD   0.67
[fold 78] epoch  410 | train    0.79 | val    1.45 | rotLSD   0.67
[fold 78] epoch  420 | train    0.78 | val    1.42 | rotLSD   0.64
[fold 78] epoch  430 | train    0.78 | val    1.40 | rotLSD   0.64
[fold 78] epoch  440 | train    0.77 | val    1.41 | rotLSD   0.66
[fold 78] epoch  450 | train    0.77 | val    1.43 | rotLSD   0.66
[fold 78] epoch  460 | train    0.77 | val    1.42 | rotLSD   0.69
[fold 78] epoch  470 | train    0.76 | val    1.43 | rotLSD   0.67
[fold 78] epoch  480 | train    0.76 | val    1.45 | rotLSD   0.62
[fold 78] epoch  490 | train    0.77 | val    1.43 | rotLSD   0.62
[fold 78] epoch  500 | train    0.75 | val    1.43 | rotLSD   0.62
[fold 78] epoch  510 | train    0.75 | val    1.43 | rotLSD   0.60
[fold 78] epoch  520 | train    0.75 | val    1.43 | rotLSD   0.69
[fold 78] epoch  530 | train    0.75 | val    1.45 | rotLSD   0.67
[fold 78] epoch  540 | train    0.75 | val    1.44 | rotLSD   0.64
[fold 78] epoch  550 | train    0.74 | val    1.44 | rotLSD   0.66
[fold 78] epoch  560 | train    0.74 | val    1.42 | rotLSD   0.67
[fold 78] epoch  570 | train    0.74 | val    1.43 | rotLSD   0.69
[fold 78] epoch  580 | train    0.74 | val    1.43 | rotLSD   0.72
[fold 78] epoch  590 | train    0.73 | val    1.39 | rotLSD   0.67
[fold 78] epoch  600 | train    0.73 | val    1.45 | rotLSD   0.62
[fold 78] epoch  610 | train    0.74 | val    1.46 | rotLSD   0.64
[fold 78] epoch  620 | train    0.73 | val    1.45 | rotLSD   0.63
[fold 78] epoch  630 | train    0.73 | val    1.43 | rotLSD   0.66
[fold 78] epoch  640 | train    0.73 | val    1.45 | rotLSD   0.72
[fold 78] epoch  650 | train    0.73 | val    1.45 | rotLSD   0.65
[fold 78] epoch  660 | train    0.73 | val    1.44 | rotLSD   0.64
[fold 78] epoch  670 | train    0.73 | val    1.45 | rotLSD   0.68
[fold 78] epoch  680 | train    0.73 | val    1.45 | rotLSD   0.69
[fold 78] epoch  690 | train    0.72 | val    1.45 | rotLSD   0.68
[fold 78] epoch  700 | train    0.72 | val    1.44 | rotLSD   0.68
[fold 78] epoch  710 | train    0.72 | val    1.45 | rotLSD   0.68
[fold 78] epoch  720 | train    0.72 | val    1.44 | rotLSD   0.68
[fold 78] epoch  730 | train    0.72 | val    1.46 | rotLSD   0.66
[fold 78] epoch  740 | train    0.72 | val    1.44 | rotLSD   0.67
[fold 78] epoch  750 | train    0.71 | val    1.45 | rotLSD   0.72
[fold 78] epoch  760 | train    0.71 | val    1.45 | rotLSD   0.64
[fold 78] epoch  770 | train    0.71 | val    1.45 | rotLSD   0.68
[fold 78] epoch  780 | train    0.71 | val    1.45 | rotLSD   0.66
[fold 78] epoch  790 | train    0.71 | val    1.45 | rotLSD   0.66
[fold 78] epoch  800 | train    0.71 | val    1.45 | rotLSD   0.66
[fold 78] epoch  810 | train    0.71 | val    1.46 | rotLSD   0.65
[fold 78] epoch  820 | train    0.71 | val    1.46 | rotLSD   0.67
[fold 78] epoch  830 | train    0.72 | val    1.46 | rotLSD   0.65
[fold 78] epoch  840 | train    0.71 | val    1.46 | rotLSD   0.68
[fold 78] epoch  850 | train    0.71 | val    1.46 | rotLSD   0.67
[fold 78] epoch  860 | train    0.70 | val    1.46 | rotLSD   0.65
[fold 78] epoch  870 | train    0.70 | val    1.46 | rotLSD   0.71
[fold 78] epoch  880 | train    0.71 | val    1.46 | rotLSD   0.67
[fold 78] epoch  890 | train    0.70 | val    1.46 | rotLSD   0.66
[fold 78] epoch  900 | train    0.71 | val    1.46 | rotLSD   0.68
[fold 78] epoch  910 | train    0.70 | val    1.46 | rotLSD   0.68
[fold 78] epoch  920 | train    0.71 | val    1.46 | rotLSD   0.69
[fold 78] epoch  930 | train    0.71 | val    1.46 | rotLSD   0.72
[fold 78] epoch  940 | train    0.71 | val    1.46 | rotLSD   0.70
[fold 78] epoch  950 | train    0.70 | val    1.46 | rotLSD   0.71
[fold 78] epoch  960 | train    0.70 | val    1.46 | rotLSD   0.70
[fold 78] epoch  970 | train    0.70 | val    1.46 | rotLSD   0.69
[fold 78] epoch  980 | train    0.70 | val    1.46 | rotLSD   0.68
[fold 78] epoch  990 | train    0.70 | val    1.46 | rotLSD   0.70
[fold 78] epoch 1000 | train    0.71 | val    1.46 | rotLSD   0.69

─── Fold 79/92 ───
[fold 79] epoch   10 | train  121.10 | val  121.66 | rotLSD  22.72
[fold 79] epoch   20 | train  109.60 | val  110.14 | rotLSD  19.55
[fold 79] epoch   30 | train   97.64 | val   97.99 | rotLSD  17.33
[fold 79] epoch   40 | train   85.17 | val   85.45 | rotLSD  14.19
[fold 79] epoch   50 | train   72.80 | val   72.86 | rotLSD  11.78
[fold 79] epoch   60 | train   60.57 | val   60.64 | rotLSD   9.28
[fold 79] epoch   70 | train   49.14 | val   49.16 | rotLSD   7.67
[fold 79] epoch   80 | train   38.76 | val   38.78 | rotLSD   6.22
[fold 79] epoch   90 | train   29.79 | val   29.74 | rotLSD   5.04
[fold 79] epoch  100 | train   22.23 | val   22.17 | rotLSD   4.22
[fold 79] epoch  110 | train   16.17 | val   16.08 | rotLSD   3.42
[fold 79] epoch  120 | train   11.51 | val   11.40 | rotLSD   2.62
[fold 79] epoch  130 | train    8.05 | val    7.94 | rotLSD   2.16
[fold 79] epoch  140 | train    5.64 | val    5.50 | rotLSD   1.69
[fold 79] epoch  150 | train    4.01 | val    3.86 | rotLSD   1.39
[fold 79] epoch  160 | train    2.96 | val    2.79 | rotLSD   1.14
[fold 79] epoch  170 | train    2.29 | val    2.11 | rotLSD   0.93
[fold 79] epoch  180 | train    1.82 | val    1.66 | rotLSD   0.82
[fold 79] epoch  190 | train    1.50 | val    1.34 | rotLSD   0.71
[fold 79] epoch  200 | train    1.30 | val    1.16 | rotLSD   0.65
[fold 79] epoch  210 | train    1.17 | val    1.03 | rotLSD   0.57
[fold 79] epoch  220 | train    1.08 | val    0.96 | rotLSD   0.55
[fold 79] epoch  230 | train    1.01 | val    0.91 | rotLSD   0.54
[fold 79] epoch  240 | train    0.96 | val    0.85 | rotLSD   0.51
[fold 79] epoch  250 | train    0.92 | val    0.83 | rotLSD   0.51
[fold 79] epoch  260 | train    0.89 | val    0.81 | rotLSD   0.49
[fold 79] epoch  270 | train    0.87 | val    0.81 | rotLSD   0.50
[fold 79] epoch  280 | train    0.85 | val    0.81 | rotLSD   0.49
[fold 79] epoch  290 | train    0.85 | val    0.77 | rotLSD   0.47
[fold 79] epoch  300 | train    0.84 | val    0.78 | rotLSD   0.46
[fold 79] epoch  310 | train    0.82 | val    0.81 | rotLSD   0.49
[fold 79] epoch  320 | train    0.81 | val    0.79 | rotLSD   0.47
[fold 79] epoch  330 | train    0.81 | val    0.80 | rotLSD   0.49
[fold 79] epoch  340 | train    0.80 | val    0.79 | rotLSD   0.47
[fold 79] epoch  350 | train    0.80 | val    0.80 | rotLSD   0.48
[fold 79] epoch  360 | train    0.80 | val    0.79 | rotLSD   0.49
[fold 79] epoch  370 | train    0.79 | val    0.81 | rotLSD   0.49
[fold 79] epoch  380 | train    0.79 | val    0.80 | rotLSD   0.46
[fold 79] epoch  390 | train    0.78 | val    0.82 | rotLSD   0.48
[fold 79] epoch  400 | train    0.78 | val    0.81 | rotLSD   0.48
[fold 79] epoch  410 | train    0.77 | val    0.80 | rotLSD   0.48
[fold 79] epoch  420 | train    0.77 | val    0.82 | rotLSD   0.47
[fold 79] epoch  430 | train    0.77 | val    0.82 | rotLSD   0.48
[fold 79] epoch  440 | train    0.76 | val    0.86 | rotLSD   0.49
[fold 79] epoch  450 | train    0.76 | val    0.86 | rotLSD   0.47
[fold 79] epoch  460 | train    0.76 | val    0.84 | rotLSD   0.48
[fold 79] epoch  470 | train    0.75 | val    0.85 | rotLSD   0.50
[fold 79] epoch  480 | train    0.75 | val    0.85 | rotLSD   0.48
[fold 79] epoch  490 | train    0.75 | val    0.84 | rotLSD   0.47
[fold 79] epoch  500 | train    0.75 | val    0.86 | rotLSD   0.48
[fold 79] epoch  510 | train    0.74 | val    0.89 | rotLSD   0.48
[fold 79] epoch  520 | train    0.74 | val    0.85 | rotLSD   0.48
[fold 79] epoch  530 | train    0.74 | val    0.87 | rotLSD   0.47
[fold 79] epoch  540 | train    0.74 | val    0.87 | rotLSD   0.50
[fold 79] epoch  550 | train    0.73 | val    0.87 | rotLSD   0.50
[fold 79] epoch  560 | train    0.73 | val    0.88 | rotLSD   0.51
[fold 79] epoch  570 | train    0.73 | val    0.89 | rotLSD   0.49
[fold 79] epoch  580 | train    0.73 | val    0.87 | rotLSD   0.51
[fold 79] epoch  590 | train    0.72 | val    0.89 | rotLSD   0.49
[fold 79] epoch  600 | train    0.72 | val    0.89 | rotLSD   0.50
[fold 79] epoch  610 | train    0.72 | val    0.89 | rotLSD   0.50
[fold 79] epoch  620 | train    0.72 | val    0.90 | rotLSD   0.52
[fold 79] epoch  630 | train    0.72 | val    0.84 | rotLSD   0.48
[fold 79] epoch  640 | train    0.72 | val    0.89 | rotLSD   0.53
[fold 79] epoch  650 | train    0.71 | val    0.89 | rotLSD   0.50
[fold 79] epoch  660 | train    0.71 | val    0.87 | rotLSD   0.50
[fold 79] epoch  670 | train    0.71 | val    0.87 | rotLSD   0.50
[fold 79] epoch  680 | train    0.71 | val    0.88 | rotLSD   0.49
[fold 79] epoch  690 | train    0.71 | val    0.89 | rotLSD   0.50
[fold 79] epoch  700 | train    0.70 | val    0.89 | rotLSD   0.49
[fold 79] epoch  710 | train    0.71 | val    0.89 | rotLSD   0.50
[fold 79] epoch  720 | train    0.71 | val    0.89 | rotLSD   0.51
[fold 79] epoch  730 | train    0.71 | val    0.87 | rotLSD   0.50
[fold 79] epoch  740 | train    0.70 | val    0.88 | rotLSD   0.50
[fold 79] epoch  750 | train    0.70 | val    0.89 | rotLSD   0.48
[fold 79] epoch  760 | train    0.70 | val    0.87 | rotLSD   0.48
[fold 79] epoch  770 | train    0.70 | val    0.88 | rotLSD   0.49
[fold 79] epoch  780 | train    0.70 | val    0.89 | rotLSD   0.50
[fold 79] epoch  790 | train    0.70 | val    0.88 | rotLSD   0.47
[fold 79] epoch  800 | train    0.70 | val    0.88 | rotLSD   0.49
[fold 79] epoch  810 | train    0.70 | val    0.88 | rotLSD   0.50
[fold 79] epoch  820 | train    0.70 | val    0.88 | rotLSD   0.51
[fold 79] epoch  830 | train    0.70 | val    0.89 | rotLSD   0.50
[fold 79] epoch  840 | train    0.70 | val    0.88 | rotLSD   0.52
[fold 79] epoch  850 | train    0.70 | val    0.89 | rotLSD   0.48
[fold 79] epoch  860 | train    0.70 | val    0.88 | rotLSD   0.50
[fold 79] epoch  870 | train    0.69 | val    0.88 | rotLSD   0.52
[fold 79] epoch  880 | train    0.70 | val    0.88 | rotLSD   0.50
[fold 79] epoch  890 | train    0.70 | val    0.88 | rotLSD   0.52
[fold 79] epoch  900 | train    0.69 | val    0.88 | rotLSD   0.48
[fold 79] epoch  910 | train    0.69 | val    0.88 | rotLSD   0.51
[fold 79] epoch  920 | train    0.69 | val    0.88 | rotLSD   0.49
[fold 79] epoch  930 | train    0.69 | val    0.88 | rotLSD   0.48
[fold 79] epoch  940 | train    0.69 | val    0.88 | rotLSD   0.51
[fold 79] epoch  950 | train    0.70 | val    0.88 | rotLSD   0.48
[fold 79] epoch  960 | train    0.69 | val    0.88 | rotLSD   0.51
[fold 79] epoch  970 | train    0.69 | val    0.88 | rotLSD   0.51
[fold 79] epoch  980 | train    0.70 | val    0.88 | rotLSD   0.48
[fold 79] epoch  990 | train    0.69 | val    0.88 | rotLSD   0.49
[fold 79] epoch 1000 | train    0.70 | val    0.88 | rotLSD   0.50

─── Fold 80/92 ───
[fold 80] epoch   10 | train  119.98 | val  117.68 | rotLSD  22.88
[fold 80] epoch   20 | train  108.79 | val  106.49 | rotLSD  18.53
[fold 80] epoch   30 | train   96.86 | val   94.63 | rotLSD  15.96
[fold 80] epoch   40 | train   84.39 | val   82.30 | rotLSD  13.37
[fold 80] epoch   50 | train   71.88 | val   69.90 | rotLSD  10.82
[fold 80] epoch   60 | train   59.67 | val   57.87 | rotLSD   8.93
[fold 80] epoch   70 | train   48.23 | val   46.64 | rotLSD   7.41
[fold 80] epoch   80 | train   37.92 | val   36.53 | rotLSD   6.07
[fold 80] epoch   90 | train   28.99 | val   27.80 | rotLSD   4.90
[fold 80] epoch  100 | train   21.51 | val   20.56 | rotLSD   3.93
[fold 80] epoch  110 | train   15.58 | val   14.82 | rotLSD   3.21
[fold 80] epoch  120 | train   11.04 | val   10.47 | rotLSD   2.49
[fold 80] epoch  130 | train    7.72 | val    7.33 | rotLSD   2.03
[fold 80] epoch  140 | train    5.40 | val    5.16 | rotLSD   1.68
[fold 80] epoch  150 | train    3.86 | val    3.74 | rotLSD   1.32
[fold 80] epoch  160 | train    2.89 | val    2.85 | rotLSD   1.13
[fold 80] epoch  170 | train    2.27 | val    2.29 | rotLSD   0.96
[fold 80] epoch  180 | train    1.87 | val    1.89 | rotLSD   0.84
[fold 80] epoch  190 | train    1.55 | val    1.59 | rotLSD   0.75
[fold 80] epoch  200 | train    1.33 | val    1.37 | rotLSD   0.71
[fold 80] epoch  210 | train    1.18 | val    1.24 | rotLSD   0.67
[fold 80] epoch  220 | train    1.08 | val    1.15 | rotLSD   0.62
[fold 80] epoch  230 | train    1.01 | val    1.11 | rotLSD   0.60
[fold 80] epoch  240 | train    0.97 | val    1.08 | rotLSD   0.61
[fold 80] epoch  250 | train    0.93 | val    1.06 | rotLSD   0.61
[fold 80] epoch  260 | train    0.91 | val    1.04 | rotLSD   0.58
[fold 80] epoch  270 | train    0.90 | val    1.03 | rotLSD   0.57
[fold 80] epoch  280 | train    0.88 | val    1.02 | rotLSD   0.59
[fold 80] epoch  290 | train    0.87 | val    1.02 | rotLSD   0.57
[fold 80] epoch  300 | train    0.86 | val    1.02 | rotLSD   0.60
[fold 80] epoch  310 | train    0.84 | val    1.02 | rotLSD   0.59
[fold 80] epoch  320 | train    0.84 | val    1.02 | rotLSD   0.59
[fold 80] epoch  330 | train    0.83 | val    1.02 | rotLSD   0.57
[fold 80] epoch  340 | train    0.83 | val    1.03 | rotLSD   0.58
[fold 80] epoch  350 | train    0.81 | val    1.02 | rotLSD   0.57
[fold 80] epoch  360 | train    0.81 | val    1.03 | rotLSD   0.59
[fold 80] epoch  370 | train    0.79 | val    1.06 | rotLSD   0.59
[fold 80] epoch  380 | train    0.79 | val    1.11 | rotLSD   0.60
[fold 80] epoch  390 | train    0.79 | val    1.08 | rotLSD   0.60
[fold 80] epoch  400 | train    0.79 | val    1.08 | rotLSD   0.58
[fold 80] epoch  410 | train    0.78 | val    1.13 | rotLSD   0.61
[fold 80] epoch  420 | train    0.78 | val    1.13 | rotLSD   0.61
[fold 80] epoch  430 | train    0.77 | val    1.15 | rotLSD   0.61
[fold 80] epoch  440 | train    0.78 | val    1.14 | rotLSD   0.60
[fold 80] epoch  450 | train    0.76 | val    1.16 | rotLSD   0.62
[fold 80] epoch  460 | train    0.77 | val    1.18 | rotLSD   0.60
[fold 80] epoch  470 | train    0.76 | val    1.20 | rotLSD   0.61
[fold 80] epoch  480 | train    0.76 | val    1.20 | rotLSD   0.64
[fold 80] epoch  490 | train    0.76 | val    1.24 | rotLSD   0.62
[fold 80] epoch  500 | train    0.75 | val    1.28 | rotLSD   0.65
[fold 80] epoch  510 | train    0.75 | val    1.23 | rotLSD   0.63
[fold 80] epoch  520 | train    0.74 | val    1.24 | rotLSD   0.62
[fold 80] epoch  530 | train    0.74 | val    1.28 | rotLSD   0.63
[fold 80] epoch  540 | train    0.74 | val    1.29 | rotLSD   0.65
[fold 80] epoch  550 | train    0.74 | val    1.29 | rotLSD   0.64
[fold 80] epoch  560 | train    0.74 | val    1.27 | rotLSD   0.64
[fold 80] epoch  570 | train    0.74 | val    1.28 | rotLSD   0.65
[fold 80] epoch  580 | train    0.73 | val    1.25 | rotLSD   0.61
[fold 80] epoch  590 | train    0.73 | val    1.28 | rotLSD   0.67
[fold 80] epoch  600 | train    0.73 | val    1.25 | rotLSD   0.61
[fold 80] epoch  610 | train    0.73 | val    1.27 | rotLSD   0.66
[fold 80] epoch  620 | train    0.72 | val    1.29 | rotLSD   0.65
[fold 80] epoch  630 | train    0.72 | val    1.26 | rotLSD   0.61
[fold 80] epoch  640 | train    0.72 | val    1.27 | rotLSD   0.62
[fold 80] epoch  650 | train    0.72 | val    1.27 | rotLSD   0.62
[fold 80] epoch  660 | train    0.72 | val    1.30 | rotLSD   0.64
[fold 80] epoch  670 | train    0.72 | val    1.28 | rotLSD   0.63
[fold 80] epoch  680 | train    0.70 | val    1.29 | rotLSD   0.62
[fold 80] epoch  690 | train    0.72 | val    1.32 | rotLSD   0.64
[fold 80] epoch  700 | train    0.71 | val    1.28 | rotLSD   0.67
[fold 80] epoch  710 | train    0.71 | val    1.30 | rotLSD   0.64
[fold 80] epoch  720 | train    0.72 | val    1.29 | rotLSD   0.65
[fold 80] epoch  730 | train    0.71 | val    1.32 | rotLSD   0.67
[fold 80] epoch  740 | train    0.71 | val    1.30 | rotLSD   0.65
[fold 80] epoch  750 | train    0.70 | val    1.31 | rotLSD   0.65
[fold 80] epoch  760 | train    0.70 | val    1.31 | rotLSD   0.63
[fold 80] epoch  770 | train    0.71 | val    1.31 | rotLSD   0.65
[fold 80] epoch  780 | train    0.71 | val    1.31 | rotLSD   0.64
[fold 80] epoch  790 | train    0.71 | val    1.30 | rotLSD   0.62
[fold 80] epoch  800 | train    0.70 | val    1.30 | rotLSD   0.63
[fold 80] epoch  810 | train    0.70 | val    1.32 | rotLSD   0.63
[fold 80] epoch  820 | train    0.70 | val    1.32 | rotLSD   0.62
[fold 80] epoch  830 | train    0.70 | val    1.31 | rotLSD   0.64
[fold 80] epoch  840 | train    0.70 | val    1.32 | rotLSD   0.64
[fold 80] epoch  850 | train    0.70 | val    1.31 | rotLSD   0.65
[fold 80] epoch  860 | train    0.70 | val    1.32 | rotLSD   0.67
[fold 80] epoch  870 | train    0.70 | val    1.31 | rotLSD   0.63
[fold 80] epoch  880 | train    0.70 | val    1.32 | rotLSD   0.68
[fold 80] epoch  890 | train    0.70 | val    1.31 | rotLSD   0.61
[fold 80] epoch  900 | train    0.70 | val    1.32 | rotLSD   0.67
[fold 80] epoch  910 | train    0.70 | val    1.32 | rotLSD   0.64
[fold 80] epoch  920 | train    0.70 | val    1.32 | rotLSD   0.66
[fold 80] epoch  930 | train    0.70 | val    1.31 | rotLSD   0.63
[fold 80] epoch  940 | train    0.70 | val    1.31 | rotLSD   0.67
[fold 80] epoch  950 | train    0.70 | val    1.32 | rotLSD   0.65
[fold 80] epoch  960 | train    0.70 | val    1.32 | rotLSD   0.66
[fold 80] epoch  970 | train    0.70 | val    1.32 | rotLSD   0.67
[fold 80] epoch  980 | train    0.70 | val    1.32 | rotLSD   0.62
[fold 80] epoch  990 | train    0.70 | val    1.32 | rotLSD   0.62
[fold 80] epoch 1000 | train    0.69 | val    1.32 | rotLSD   0.66

─── Fold 81/92 ───
[fold 81] epoch   10 | train  121.90 | val  119.98 | rotLSD  24.12
[fold 81] epoch   20 | train  110.96 | val  109.16 | rotLSD  19.13
[fold 81] epoch   30 | train   99.40 | val   97.63 | rotLSD  17.08
[fold 81] epoch   40 | train   87.31 | val   85.56 | rotLSD  13.37
[fold 81] epoch   50 | train   74.92 | val   73.32 | rotLSD  11.53
[fold 81] epoch   60 | train   62.74 | val   61.33 | rotLSD   9.50
[fold 81] epoch   70 | train   51.28 | val   50.02 | rotLSD   7.80
[fold 81] epoch   80 | train   40.84 | val   39.75 | rotLSD   6.47
[fold 81] epoch   90 | train   31.62 | val   30.75 | rotLSD   5.32
[fold 81] epoch  100 | train   23.87 | val   23.17 | rotLSD   4.29
[fold 81] epoch  110 | train   17.56 | val   17.02 | rotLSD   3.44
[fold 81] epoch  120 | train   12.62 | val   12.26 | rotLSD   2.78
[fold 81] epoch  130 | train    8.93 | val    8.71 | rotLSD   2.24
[fold 81] epoch  140 | train    6.28 | val    6.20 | rotLSD   1.81
[fold 81] epoch  150 | train    4.46 | val    4.49 | rotLSD   1.52
[fold 81] epoch  160 | train    3.26 | val    3.36 | rotLSD   1.24
[fold 81] epoch  170 | train    2.49 | val    2.62 | rotLSD   1.07
[fold 81] epoch  180 | train    1.97 | val    2.10 | rotLSD   0.95
[fold 81] epoch  190 | train    1.62 | val    1.76 | rotLSD   0.83
[fold 81] epoch  200 | train    1.38 | val    1.52 | rotLSD   0.73
[fold 81] epoch  210 | train    1.21 | val    1.37 | rotLSD   0.69
[fold 81] epoch  220 | train    1.11 | val    1.28 | rotLSD   0.65
[fold 81] epoch  230 | train    1.04 | val    1.22 | rotLSD   0.64
[fold 81] epoch  240 | train    0.98 | val    1.16 | rotLSD   0.61
[fold 81] epoch  250 | train    0.94 | val    1.11 | rotLSD   0.61
[fold 81] epoch  260 | train    0.91 | val    1.10 | rotLSD   0.58
